,Time [s],Chan,Load [N],E [eu]
0,1.3410467,1.0,-395.625,115.6
1,1.3716904,1.0,-395.625,199.6
2,1.3951083999999998,1.0,-390.0,520.9
3,1.6294635,1.0,-393.75,1946.2
4,2.1165654,1.0,-395.625,100.4
5,3.153616,1.0,-401.25,125.0
6,3.1611203,1.0,-403.125,360.5
7,3.4381242,1.0,-397.5,134.9
8,3.4687036,1.0,-399.375,80.4
9,6.2528076,1.0,-202.5,145.7
10,6.6743871,1.0,-140.625,140.2
11,6.9826465,1.0,-90.0,63.5
12,7.847937399999998,1.0,35.625,475.5
13,8.0277642,1.0,63.75,2636.4
14,8.090055399999999,1.0,60.0,32.3
15,9.6739421,1.0,290.625,92.1
16,10.480220800000001,1.0,405.0,283.1
17,11.1401281,1.0,498.75,102.9
18,11.488662800000002,1.0,538.125,1123.9
19,13.6264385,1.0,828.75,284.5
20,13.8116748,1.0,858.75,100.1
21,14.2243856,1.0,911.25,164.3
22,15.9472446,1.0,1134.375,135.6
23,16.0564998,1.0,1147.5,72.3
24,16.6384503,1.0,1226.25,209.5
25,16.6872543,1.0,1230.0,804.6
26,17.3331712,1.0,1314.375,111.6
27,17.7726598,1.0,1365.0,161.8
28,18.609961399999996,1.0,1470.0,41.0
29,19.4509387,1.0,1575.0,1638.1
30,19.7112453,1.0,1606.875,88.7
31,20.3207899,1.0,1683.75,77.4
32,20.410408899999997,1.0,1693.125,282.1
33,21.0308461,1.0,1770.0,337.4
34,22.1270258,1.0,1901.25,41.8
35,22.9221399,1.0,2000.625,257.4
36,23.1713073,1.0,2030.625,257.2
37,23.7417276,1.0,2098.125,57.3
38,23.7920017,1.0,2105.625,132.1
39,23.7969219,1.0,2105.625,241.3
40,24.041501899999997,1.0,2135.625,1088.4
41,24.9259955,1.0,2235.0,593.3
42,24.9912789,1.0,2248.125,214.9
43,25.1652768,1.0,2261.25,104.4
44,25.8032246,1.0,2340.0,522.6
45,26.0816997,1.0,2368.125,72.8
46,26.9827717,1.0,2478.75,261.9
47,27.757954499999997,1.0,2563.125,1441.3
48,28.0033032,1.0,2596.875,132.9
49,28.0646605,1.0,2598.75,854.1
50,28.1103747,1.0,2610.0,63.1
51,28.5027192,1.0,2651.25,102.7
52,28.8881985,1.0,2696.25,30.5
53,29.2542951,1.0,2735.625,90.6
54,29.544670299999996,1.0,2769.375,303.5
55,29.664051,1.0,2778.75,2304.5
56,30.2202892,1.0,2842.5,137.8
57,30.5117854,1.0,2878.125,249.2
58,30.5476947,1.0,2880.0,274.7
59,30.7404268,1.0,2896.875,51.5
60,30.7908405,1.0,2904.375,42.0
61,31.24105,1.0,2955.0,112.3
62,31.277076,1.0,2958.75,121.0
63,31.3335262,1.0,2966.25,74.3
64,31.6682598,1.0,3000.0,634.2
65,31.7151351,1.0,3007.5,76.1
66,31.7333679,1.0,3009.375,86.1
67,32.1698368,1.0,3050.625,101.8
68,32.4532832,1.0,3082.5,79.6
69,32.6693143,1.0,3108.75,214.5
70,32.6798599,1.0,3114.375,1092.1
71,32.76224439999999,1.0,3116.25,70.2
72,32.7754599,1.0,3120.0,253.7
73,32.7903112,1.0,3123.75,270.4
74,32.899065500000006,1.0,3131.25,65.6
75,32.9945677,1.0,3146.25,1878.4
76,33.0031311,1.0,3144.375,519.9
77,33.3669502,1.0,3181.875,601.0
78,33.396041499999995,1.0,3189.375,153.6
79,33.5840237,1.0,3204.375,217.8
80,33.67555479999999,1.0,3217.5,233.7
81,34.1206776,1.0,3264.375,728.2
82,34.1919304,1.0,3270.0,44.9
83,34.197002000000005,1.0,3270.0,1532.8
84,34.260758700000004,1.0,3275.625,399.4
85,34.3061893,1.0,3277.5,252.3
86,34.3175624,1.0,3285.0,48.6
87,34.422064299999995,1.0,3296.25,372.6
88,34.8140399,1.0,3341.25,49.4
89,34.887333500000004,1.0,3341.25,86.2
90,34.9668871,1.0,3352.5,100.8
91,34.9903875,1.0,3356.25,238.8
92,35.1864622,1.0,3376.875,262.4
93,35.252679,1.0,3382.5,103.4
94,35.4002744,1.0,3403.125,865.4
95,35.451955700000006,1.0,3406.875,220.5
96,35.61450569999999,1.0,3427.5,97.5
97,35.6319376,1.0,3425.625,227.7
98,35.65452379999999,1.0,3427.5,11482.3
99,35.6959417,1.0,3431.25,23471.2
100,35.7192826,1.0,3433.125,111.1
101,35.7487235,1.0,3436.875,95.4
102,35.7668294,1.0,3438.75,74.5
103,35.79378679999999,1.0,3446.25,2014.7
104,35.8225134,1.0,3444.375,69.2
105,35.992211100000006,1.0,3461.25,119.1
106,36.0615593,1.0,3468.75,57.1
107,36.06664489999999,1.0,3468.75,354.5
108,36.0685809,1.0,3468.75,235.5
109,36.0939983,1.0,3476.25,896.3
110,36.1026177,1.0,3476.25,46.1
111,36.1700739,1.0,3478.125,1065.4
112,36.2057683,1.0,3487.5,420.7
113,36.4069456,1.0,3508.125,597.6
114,36.445029299999995,1.0,3504.375,73.3
115,36.4505396,1.0,3506.25,158.6
116,36.743289399999995,1.0,3543.75,239.5
117,36.793758200000006,1.0,3549.375,325.2
118,36.8016171,1.0,3553.125,383.4
119,36.8340302,1.0,3545.625,54.0
120,36.8474881,1.0,3541.875,1138.0
121,36.9542846,1.0,3566.25,242.3
122,36.9875721,1.0,3560.625,294.2
123,37.015025200000004,1.0,3568.125,766.9
124,37.0573768,1.0,3571.875,38.6
125,37.1262513,1.0,3575.625,326.4
126,37.1718924,1.0,3583.125,374.9
127,37.2017381,1.0,3592.5,82.7
128,37.2448628,1.0,3592.5,103.7
129,37.3073553,1.0,3600.0,102.4
130,37.3239626,1.0,3603.75,1877.2
131,37.37935220000001,1.0,3605.625,315.0
132,37.4504744,1.0,3611.25,164.2
133,37.47124779999999,1.0,3618.75,324.5
134,37.4867533,1.0,3618.75,229.4
135,37.5507161,1.0,3620.625,324.1
136,37.5561063,1.0,3620.625,235.2
137,37.5950253,1.0,3630.0,135.4
138,37.6125919,1.0,3635.625,364.6
139,37.6163516,1.0,3635.625,117.2
140,37.6875521,1.0,3637.5,85.7
141,37.7369502,1.0,3645.0,893.2
142,37.7503773,1.0,3646.875,96.0
143,37.7508199,1.0,3646.875,201.9
144,37.758118700000004,1.0,3646.875,3767.9
145,37.7620093,1.0,3645.0,775.4
146,37.9444218,1.0,3667.5,529.0
147,38.0088468,1.0,3669.375,60.1
148,38.0228497,1.0,3676.875,635.3
149,38.086966,1.0,3680.625,103.5
150,38.0955747,1.0,3682.5,46.1
151,38.1922124,1.0,3693.75,471.8
152,38.3034898,1.0,3703.125,266.6
153,38.3684429,1.0,3705.0,108.9
154,38.436564700000005,1.0,3718.125,1673.4
155,38.449988299999994,1.0,3718.125,1189.6
156,38.464735600000004,1.0,3718.125,318.5
157,38.5393844,1.0,3725.625,427.3
158,38.5868749,1.0,3731.25,70.9
159,38.6577828,1.0,3742.5,2501.1
160,38.6946394,1.0,3740.625,2167.9
161,38.724172700000004,1.0,3746.25,1033.0
162,38.7305765,1.0,3750.0,217.3
163,38.733624400000004,1.0,3750.0,71.2
164,38.8053561,1.0,3755.625,104.3
165,38.9073696,1.0,3765.0,529.2
166,39.0865094,1.0,3778.125,513.3
167,39.1053647,1.0,3781.875,91.4
168,39.1084833,1.0,3781.875,186.4
169,39.1291579,1.0,3780.0,403.2
170,39.2666963,1.0,3793.125,9985.9
171,39.365394,1.0,3810.0,117.7
172,39.4035648,1.0,3810.0,120.4
173,39.4054008,1.0,3810.0,138.0
174,39.48736629999999,1.0,3819.375,11419.0
175,39.6167766,1.0,3838.125,579.2
176,39.651413899999994,1.0,3836.25,1505.9
177,39.695544500000004,1.0,3838.125,277.2
178,39.7773003,1.0,3851.25,221.9
179,39.827000299999995,1.0,3853.125,140.8
180,39.8570533,1.0,3853.125,942.1
181,39.8604883,1.0,3853.125,79.9
182,39.8970975,1.0,3862.5,505.8
183,39.944966,1.0,3864.375,5261.7
184,40.1335852,1.0,3885.0,322.3
185,40.154022,1.0,3886.875,108.6
186,40.2173829,1.0,3892.5,156.4
187,40.2351696,1.0,3898.125,60.9
188,40.3344249,1.0,3909.375,98.5
189,40.3446615,1.0,3907.5,117.2
190,40.3691581,1.0,3903.75,1596.6
191,40.3926638,1.0,3907.5,714.6
192,40.4502802,1.0,3920.625,241.4
193,40.475494,1.0,3916.875,184.1
194,40.5578429,1.0,3924.375,989.5
195,40.569661,1.0,3924.375,161.1
196,40.6142773,1.0,3933.75,156.7
197,40.676985200000004,1.0,3930.0,107.2
198,40.777447,1.0,3946.875,60.4
199,40.8933829,1.0,3960.0,155.2
200,41.0170479,1.0,3971.25,280.4
201,41.2696884,1.0,3986.25,228.0
202,41.4489711,1.0,4014.375,221.8
203,41.4535268,1.0,4014.375,328.3
204,41.4944023,1.0,4018.125,109.6
205,41.5036606,1.0,4020.0,106.1
206,41.5139027,1.0,4020.0,69.9
207,41.6553144,1.0,4027.5,178.7
208,41.8557405,1.0,4053.75,35.1
209,41.8741206,1.0,4050.0,179.3
210,41.9366551,1.0,4057.5,147.9
211,41.9586321,1.0,4059.375,133.5
212,41.9666736,1.0,4057.5,91.1
213,42.0520591,1.0,4072.5,124.4
214,42.134923,1.0,4081.875,256.6
215,42.25801729999999,1.0,4085.625,228.1
216,42.341771,1.0,4098.75,65.4
217,42.4646495,1.0,4110.0,95.3
218,42.467165,1.0,4110.0,93.1
219,42.546513299999994,1.0,4119.375,64.1
220,42.58640020000001,1.0,4121.25,244.3
221,42.5877376,1.0,4121.25,58.2
222,42.6265724,1.0,4126.875,75.9
223,42.6578512,1.0,4125.0,121.9
224,42.6624949,1.0,4125.0,116.0
225,42.8424359,1.0,4149.375,83.6
226,42.879144700000005,1.0,4151.25,117.6
227,42.8848305,1.0,4153.125,51.4
228,42.971561200000004,1.0,4158.75,54.2
229,43.123310100000005,1.0,4175.625,258.8
230,43.162494200000005,1.0,4179.375,239.8
231,43.2525465,1.0,4186.875,88.8
232,43.33038,1.0,4196.25,2308.6
233,43.602481700000006,1.0,4226.25,322.0
234,43.7276846,1.0,4235.625,217.3
235,43.7426967,1.0,4237.5,6561.3
236,43.8512776,1.0,4245.0,174.0
237,44.2524049,1.0,4284.375,351.5
238,44.4506593,1.0,4303.125,196.9
239,44.494788,1.0,4303.125,89.4
240,44.505812,1.0,4308.75,970.2
241,44.6144689,1.0,4316.25,587.5
242,44.8196597,1.0,4340.625,202.1
243,44.966321,1.0,4351.875,272.0
244,44.9695459,1.0,4351.875,549.1
245,44.9863732,1.0,4353.75,250.0
246,45.1705359,1.0,4368.75,42.5
247,45.2477107,1.0,4378.125,6591.4
248,45.2918462,1.0,4387.5,88.8
249,45.3417477,1.0,4385.625,36678.8
250,45.3435023,1.0,4385.625,37.9
251,45.4840826,1.0,4398.75,58.1
252,45.5530044,1.0,4408.125,108.3
253,45.5581766,1.0,4408.125,56.7
254,45.57215,1.0,4410.0,159.1
255,45.626704,1.0,4413.75,49.3
256,45.8322878,1.0,4436.25,191.2
257,46.0238528,1.0,4455.0,304.2
258,46.0613566,1.0,4445.625,212.0
259,46.090870200000005,1.0,4456.875,486.6
260,46.0975112,1.0,4456.875,61.1
261,46.1922325,1.0,4466.25,205.4
262,46.6112164,1.0,4507.5,311.5
263,46.6518564,1.0,4509.375,96.1
264,46.6892385,1.0,4515.0,196.7
265,46.7627913,1.0,4518.75,131.1
266,46.813799100000004,1.0,4528.125,291.9
267,46.8316308,1.0,4530.0,526.1
268,46.9145743,1.0,4535.625,833.3
269,46.9439066,1.0,4537.5,190.2
270,46.9574458,1.0,4535.625,128.8
271,46.97476270000001,1.0,4541.25,393.6
272,47.0614235,1.0,4543.125,350.2
273,47.0932652,1.0,4550.625,108.6
274,47.127057,1.0,4561.875,5700.6
275,47.1463178,1.0,4560.0,377.7
276,47.1585362,1.0,4554.375,171.9
277,47.4129793,1.0,4584.375,538.5
278,47.416490100000004,1.0,4584.375,50.6
279,47.4827176,1.0,4584.375,916.1
280,47.6256958,1.0,4597.5,67.8
281,47.6540124,1.0,4605.0,307.3
282,47.8090419,1.0,4621.875,990.0
283,47.842647,1.0,4623.75,2448.5
284,47.904830600000004,1.0,4629.375,104.4
285,47.9280083,1.0,4629.375,93.9
286,47.9328026,1.0,4629.375,97.8
287,47.934475799999994,1.0,4629.375,241.4
288,47.9841061,1.0,4638.75,124.8
289,47.9888017,1.0,4638.75,235.3
290,48.2245167,1.0,4661.25,67.1
291,48.2510965,1.0,4655.625,175.6
292,48.252961,1.0,4655.625,274.8
293,48.265903200000004,1.0,4659.375,104.4
294,48.2734986,1.0,4663.125,418.6
295,48.278536,1.0,4663.125,313.3
296,48.4225917,1.0,4681.875,1676.0
297,48.559688200000004,1.0,4691.25,43.8
298,48.6482335,1.0,4695.0,93.6
299,48.740724900000004,1.0,4704.375,112.3
300,48.7687339,1.0,4702.5,742.2
301,48.8266698,1.0,4713.75,167.9
302,48.8960177,1.0,4715.625,94.4
303,49.0435421,1.0,4730.625,471.0
304,49.1215575,1.0,4741.875,3138.0
305,49.172603499999994,1.0,4738.125,132.3
306,49.1940918,1.0,4740.0,109.7
307,49.213030100000005,1.0,4749.375,1971.8
308,49.2800023,1.0,4753.125,243.2
309,49.3070738,1.0,4756.875,101.5
310,49.3384246,1.0,4756.875,283.5
311,49.3552654,1.0,4760.625,123.2
312,49.4661951,1.0,4758.75,8906.1
313,49.6907644,1.0,4792.5,185.8
314,49.7408774,1.0,4792.5,133.3
315,49.7482459,1.0,4792.5,65.2
316,49.8243573,1.0,4807.5,142.1
317,49.825067100000005,1.0,4807.5,4496.5
318,49.8844346,1.0,4805.625,261.0
319,49.8906399,1.0,4807.5,282.6
320,49.9087304,1.0,4809.375,438.3
321,49.9726484,1.0,4816.875,136.8
322,49.9984249,1.0,4822.5,422.0
323,50.042737200000005,1.0,4820.625,110.4
324,50.161526,1.0,4831.875,334.9
325,50.1716556,1.0,4830.0,132.3
326,50.2248636,1.0,4845.0,257.8
327,50.332964000000004,1.0,4852.5,248.3
328,50.34515220000001,1.0,4856.25,93.0
329,50.3922,1.0,4858.125,300.0
330,50.45962539999999,1.0,4858.125,401.0
331,50.887651500000004,1.0,4901.25,237.9
332,50.9796222,1.0,4908.75,663.5
333,51.0563826,1.0,4914.375,104.7
334,51.0589172,1.0,4914.375,312.9
335,51.0729755,1.0,4921.875,354.9
336,51.2632236,1.0,4936.875,254.7
337,51.42312929999999,1.0,4950.0,85.2
338,51.49861,1.0,4961.25,39.1
339,51.8397038,1.0,4989.375,167.8
340,51.9535888,1.0,5002.5,9219.1
341,51.983571500000004,1.0,4998.75,2836.5
342,52.006376,1.0,5002.5,54.9
343,52.0531266,1.0,5008.125,86.6
344,52.089145200000004,1.0,5013.75,230.9
345,52.1861248,1.0,5021.25,912.5
346,52.1977183,1.0,5023.125,154.8
347,52.1986995,1.0,5023.125,65.1
348,52.394865,1.0,5040.0,2772.8
349,52.395985100000004,1.0,5040.0,262156.3
350,52.4286703,1.0,5036.25,1527.6
351,52.4541182,1.0,5040.0,456.8
352,52.476800100000006,1.0,5043.75,59.6
353,52.5574245,1.0,5051.25,45.8
354,52.6099101,1.0,5056.875,1600.1
355,52.62023000000001,1.0,5060.625,131.5
356,52.6484224,1.0,5064.375,31.1
357,52.6685137,1.0,5058.75,291.7
358,52.9441222,1.0,5088.75,522.6
359,52.9977201,1.0,5086.875,271.6
360,53.0234529,1.0,5092.5,882.9
361,53.1338087,1.0,5100.0,1040.7
362,53.18895079999999,1.0,5107.5,2142.7
363,53.2977993,1.0,5115.0,156.6
364,53.4006529,1.0,5130.0,321.9
365,53.4076084,1.0,5130.0,58.8
366,53.437769200000005,1.0,5124.375,726.0
367,53.4793335,1.0,5130.0,52.5
368,53.55010849999999,1.0,5135.625,107.3
369,53.649619900000005,1.0,5146.875,68.5
370,53.91917539999999,1.0,5171.25,39.8
371,53.92402239999999,1.0,5175.0,128.7
372,53.9769769,1.0,5169.375,643.0
373,54.1805338,1.0,5195.625,1114.9
374,54.2101208,1.0,5197.5,51.9
375,54.240720200000005,1.0,5199.375,153.0
376,54.2602051,1.0,5199.375,269.0
377,54.3405681,1.0,5210.625,107.6
378,54.3479558,1.0,5210.625,53.4
379,54.37320329999999,1.0,5210.625,165.3
380,54.4251115,1.0,5214.375,86.6
381,54.4632335,1.0,5214.375,329.8
382,54.4665495,1.0,5214.375,959.6
383,54.4821038,1.0,5220.0,32.7
384,54.7007515,1.0,5242.5,219.3
385,54.728734,1.0,5242.5,389.4
386,54.874230700000005,1.0,5250.0,93.5
387,55.040246100000005,1.0,5270.625,1199.5
388,55.3436688,1.0,5295.0,110.7
389,55.403372899999994,1.0,5295.0,1771.7
390,55.4342813,1.0,5300.625,97.5
391,55.4564062,1.0,5302.5,197.6
392,55.489748,1.0,5302.5,86.8
393,55.6990558,1.0,5317.5,74.4
394,55.733651,1.0,5325.0,317.0
395,55.853801000000004,1.0,5332.5,74.6
396,55.94847339999999,1.0,5343.75,3147.8
397,56.3825738,1.0,5379.375,235.2
398,56.5023496,1.0,5394.375,179.1
399,56.7346957,1.0,5413.125,68.6
400,56.814885100000005,1.0,5418.75,4795.8
401,56.9241353,1.0,5430.0,199.6
402,57.0743559,1.0,5437.5,40.0
403,57.1296474,1.0,5441.25,779.8
404,57.4503196,1.0,5469.375,2047.9
405,57.4837563,1.0,5473.125,235.3
406,57.57709860000001,1.0,5476.875,33.3
407,57.642714100000006,1.0,5488.125,226.6
408,57.781671100000004,1.0,5497.5,726.9
409,57.8884591,1.0,5510.625,72.2
410,57.9105958,1.0,5506.875,1394.8
411,58.08111089999999,1.0,5521.875,42.8
412,58.224804000000006,1.0,5535.0,78.9
413,58.3037981,1.0,5542.5,153.7
414,58.377976600000004,1.0,5544.375,89.2
415,58.5940591,1.0,5568.75,350.4
416,58.6032799,1.0,5570.625,219.7
417,58.6382034,1.0,5566.875,65.9
418,58.731117700000006,1.0,5578.125,290.4
419,58.7393424,1.0,5578.125,81.9
420,58.759463100000005,1.0,5580.0,473.0
421,58.7700183,1.0,5576.25,181.0
422,59.0687889,1.0,5600.625,107.6
423,59.2835835,1.0,5623.125,549.6
424,59.4129414,1.0,5632.5,286.9
425,59.48445770000001,1.0,5636.25,155.8
426,59.4954147,1.0,5638.125,69.4
427,59.5100222,1.0,5641.875,206.2
428,59.5949622,1.0,5649.375,486.5
429,59.734695499999994,1.0,5662.5,144.9
430,59.744933200000006,1.0,5662.5,102.4
431,59.7677671,1.0,5658.75,101.6
432,59.9712863,1.0,5671.875,412.0
433,60.352436899999994,1.0,5707.5,607.2
434,60.4754304,1.0,5715.0,75.4
435,60.8049252,1.0,5743.125,111.7
436,60.8260682,1.0,5750.625,145.9
437,61.1995468,1.0,5773.125,144.2
438,61.2150137,1.0,5776.875,44.4
439,61.2299797,1.0,5776.875,255.4
440,61.2563985,1.0,5778.75,529.1
441,61.2952925,1.0,5784.375,712.7
442,61.37707270000001,1.0,5786.25,328.2
443,61.3892559,1.0,5791.875,59.5
444,61.3901436,1.0,5791.875,86.7
445,61.426608200000004,1.0,5797.5,391.7
446,61.4664445,1.0,5795.625,47.4
447,61.6445399,1.0,5808.75,112.1
448,61.7792747,1.0,5818.125,40.9
449,62.2335575,1.0,5857.5,267.9
450,62.28637,1.0,5863.125,117.3
451,62.334473100000004,1.0,5866.875,526.8
452,62.3688303,1.0,5865.0,62.4
453,62.394636600000005,1.0,5872.5,176.3
454,62.97349989999999,1.0,5917.5,625467090.1
455,62.9785466,1.0,5917.5,14730.9
456,62.9815922,1.0,1021.875,933.6
457,66.6038955,1.0,-16.875,178.1
458,67.3905345,1.0,-15.0,126.5
459,69.0470574,1.0,-15.0,355.1
460,71.81166809999998,1.0,-15.0,36.0
461,73.28716700000001,1.0,-15.0,28.9
